Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2016-04-19,1946.09,1969.91,1946.09,1964.84,19421788.0
2016-04-20,1963.66,1965.73,1949.13,1962.88,24784806.0
2016-04-21,1966.84,1973.01,1938.82,1950.38,23388845.0
2016-04-22,1949.6,1951.47,1928.02,1943.03,19990609.0
2016-04-25,1940.55,1940.55,1917.29,1925.34,11722347.0
2016-04-26,1925.44,1931.05,1911.12,1916.35,20736974.0
2016-04-27,1913.09,1921.03,1887.83,1892.48,15019626.0
2016-04-28,1885.19,1900.33,1875.46,1897.98,20045380.0
2016-04-29,1899.32,1899.32,1878.9,1896.64,24487908.0
2016-05-02,1898.93,1914.12,1890.59,1899.72,6981530.0
2016-05-04,1890.87,1893.4,1859.68,1865.25,29677624.0
2016-05-05,1865.17,1865.17,1836.01,1837.71,18263349.0
2016-05-06,1838.83,1860.42,1827.42,1852.71,20075988.0
2016-05-09,1859.84,1861.17,1845.74,1848.45,21198631.0
2016-05-10,1845.54,1854.26,1818.34,1825.17,23851992.0
2016-05-11,1823.5,1830.58,1814.43,1818.02,23944451.0
2016-05-12,1817.25,1837.1,1812.61,1816.09,18599840.0
2016-05-13,1812.82,1829.07,1807.73,1815.38,16611967.0
2016-05-16,1829.37,1861.37,1829.37,1853.78,18574375.0
2016-05-17,1859.85,1872.99,1845.88,1846.5,28224518.0
2016-05-18,1845.98,1853.37,1832.42,1841.84,23707100.0
2016-05-19,1844.07,1844.07,1796.24,1799.9,25633235.0
2016-05-20,1800.76,1815.41,1789.92,1806.38,22378417.0
2016-05-23,1805.88,1824.78,1796.31,1818.97,19284440.0
2016-05-24,1817.47,1836.71,1811.7,1831.15,29141891.0
2016-05-25,1837.25,1860.4,1837.25,1849.27,27794939.0
2016-05-27,1849.78,1856.87,1839.22,1839.22,23791564.0
2016-05-30,1840.91,1848.66,1830.39,1841.79,10150022.0
2016-05-31,1844.22,1853.41,1808.24,1808.24,44853888.0
2016-06-01,1809.97,1809.97,1753.86,1759.49,30309580.0
2016-06-02,1759.87,1773.76,1748.22,1762.28,28050409.0
2016-06-03,1760.19,1797.04,1759.44,1793.43,30957813.0
2016-06-06,1797.23,1806.95,1780.55,1797.27,13358589.0
2016-06-07,1799.46,1834.41,1799.46,1832.79,24797013.0
2016-06-08,1833.06,1852.85,1811.33,1843.85,30757362.0
2016-06-09,1842.55,1844.58,1811.8,1814.14,22305032.0
2016-06-10,1815.5,1816.92,1777.73,1782.02,19772489.0
2016-06-13,1770.85,1783.55,1756.42,1780.01,16459219.0
2016-06-14,1777.15,1777.15,1749.29,1762.61,23034060.0
2016-06-15,1766.96,1779.14,1762.91,1772.91,25163389.0
2016-06-16,1758.15,1758.15,1723.35,1733.48,43629406.0
2016-06-17,1739.54,1755.92,1739.54,1754.45,44141609.0
2016-06-20,1764.76,1798.82,1764.76,1793.83,21984662.0
2016-06-21,1775.08,1802.61,1767.87,1802.61,29700988.0
2016-06-22,1801.47,1824.42,1791.52,1823.03,32099906.0
2016-06-23,1820.28,1853.71,1814.28,1853.71,27409035.0
2016-06-24,1676.13,1770.02,1641.85,1769.67,38264012.0
2016-06-27,1759.88,1761.63,1732.19,1732.19,28335886.0
2016-06-28,1753.04,1762.69,1739.3,1751.81,59349074.0
2016-06-29,1756.86,1762.05,1743.01,1756.2,36017509.0
2016-06-30,1751.77,1755.82,1735.15,1750.69,40410293.0
2016-07-01,1756.47,1762.69,1730.44,1744.56,25212727.0
